"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","HEALTHEXP","TOT","USD_CAP","A","2002",1743.074,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2003",1855.027,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2004",1996.977,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2005",2145.119,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2006",2252.848,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2007",2330.05,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2008",2490.72,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2009",2614.403,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2010",2684.135,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2011",2552.465,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2012",2472.997,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2013",2535.938,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2014",2593.617,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2015",2649.599,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2016",2782.688,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2017",2888.155,"P"
"SVK","HEALTHEXP","TOT","USD_CAP","A","1997",569.037,"D"
"SVK","HEALTHEXP","TOT","USD_CAP","A","1998",588.641,"D"
"SVK","HEALTHEXP","TOT","USD_CAP","A","1999",592.775,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2000",603.237,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2001",661.2,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2002",733.433,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2003",771.749,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2004",984.507,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2005",1096.32,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2006",1294.58,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2007",1521.472,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2008",1650.452,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2009",1834.444,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2010",1949.237,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2011",1916.525,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2012",2034.222,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2013",2100.079,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2014",1998.395,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2015",2027.438,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2016",2170.342,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2017",2268.915,"E"
"ESP","HEALTHEXP","TOT","USD_CAP","A","1980",349.454,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1981",389.307,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1982",423.604,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1983",458.926,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1984",464.784,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1985",478.032,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1986",498.132,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1987",545.255,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1988",658.223,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1989",731.421,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1990",831.836,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1991",906.084,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1992",986.322,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1993",1039.511,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1994",1070.309,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1995",1142.986,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1996",1195.608,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1997",1241.762,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1998",1315.126,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1999",1378.13,"B"
"ESP","HEALTHEXP","TOT","USD_CAP","A","2000",1467.53,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2001",1555.363,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2002",1657.397,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2003",1886.631,"B"
"ESP","HEALTHEXP","TOT","USD_CAP","A","2004",1995.413,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2005",2126.553,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2006",2390.09,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2007",2554.095,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2008",2773.787,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2009",2911.035,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2010",2882.912,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2011",2915.393,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2012",2903.14,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2013",2942.626,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2014",3042.008,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2015",3175.457,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2016",3256.72,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2017",3370.855,"E"
"SWE","HEALTHEXP","TOT","USD_CAP","A","1980",867.941,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1981",964.778,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1982",1048.164,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1983",1097.447,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1984",1154.772,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1985",1153.757,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1986",1167.999,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1987",1247.448,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1988",1302.81,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1989",1391.629,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1990",1459.113,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1991",1477.68,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1992",1543.474,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1993",1588.336,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","1994",1591.325,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1995",1661.656,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1996",1769.009,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1997",1789.373,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1998",1886.339,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1999",2012.94,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2000",2170.056,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2001",2382.824,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2002",2557.784,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2003",2663.637,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2004",2770.866,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2005",2811.598,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2006",3054.128,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2007",3275.807,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2008",3479.334,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2009",3546.097,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2010",3532.719,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2011",4672.593,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2012",4892.11,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2013",5070.087,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2014",5183.385,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2015",5271.934,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2016",5347.612,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2017",5510.715,"P"
"CHE","HEALTHEXP","TOT","USD_CAP","A","1980",1038.027,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1981",1157.141,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1982",1230.43,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1983",1349.991,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1984",1386.919,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1985",1595.943,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1986",1686.302,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1987",1787.296,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1988",1907.061,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1989",2052.111,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1990",2167.912,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1991",2366.966,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1992",2500.421,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1993",2563.14,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1994",2667.404,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1995",2786.911,"B"
"CHE","HEALTHEXP","TOT","USD_CAP","A","1996",2962.091,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1997",3090.685,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1998",3233.723,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1999",3368.21,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2000",3518.962,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2001",3766.069,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2002",4013.68,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2003",4124.234,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2004",4311.804,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2005",4390.736,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2006",4607.768,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2007",4981.748,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2008",5338.121,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2009",5594.807,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2010",5682.993,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2011",6050.161,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2012",6396.924,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2013",6800.533,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2014",7115.238,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2015",7570.232,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2016",7823.965,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2017",8009.167,"E"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1980",97.905,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1981",118.202,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1982",105.484,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1983",115.599,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1984",119.749,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1985",88.571,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1986",116.546,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1987",132.503,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1988",149.743,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1989",167.092,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1990",199.279,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1991",231.488,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1992",242.662,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1993",258.345,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1994",238.341,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1995",238.902,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1996",295.407,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1997",342.26,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1998",299.921,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1999",367.131,"B"
"TUR","HEALTHEXP","TOT","USD_CAP","A","2000",425.6,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2001",447.383,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2002",469.736,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2003",480.677,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2004",534.089,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2005",582.888,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2006",701.342,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2007",777.587,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2008",836.811,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2009",848.502,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2010",871.677,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2011",911.571,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2012",916.772,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2013",977.933,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2014",1042.59,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2015",1028.911,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2016",1092.466,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2017",1193.856,"E"
"GBR","HEALTHEXP","TOT","USD_CAP","A","1980",434.247,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1981",491.576,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1982",516.425,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1983",580.993,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1984",604.64,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1985",636.615,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1986",666.247,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1987",725.419,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1988",778.529,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1989",819.109,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1990",861.887,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1991",946.52,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1992",1048.391,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1993",1110.407,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1994",1189.895,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1995",1143.714,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1996",1215.379,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1997",1254.108,"B"
"GBR","HEALTHEXP","TOT","USD_CAP","A","1998",1316.533,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1999",1414.901,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2000",1567.347,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2001",1738.07,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2002",1897.37,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2003",2058.298,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2004",2237.374,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2005",2331.136,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2006",2527.964,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2007",2622.66,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2008",2784.946,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2009",2949.479,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2010",3040.114,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2011",3083.163,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2012",3144.333,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2013",3841.327,"B"
"GBR","HEALTHEXP","TOT","USD_CAP","A","2014",3958.337,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2015",4071.806,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2016",4164.248,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2017",4245.542,"E"
"USA","HEALTHEXP","TOT","USD_CAP","A","1980",1036.3,
"USA","HEALTHEXP","TOT","USD_CAP","A","1981",1191.537,
"USA","HEALTHEXP","TOT","USD_CAP","A","1982",1329.669,
"USA","HEALTHEXP","TOT","USD_CAP","A","1983",1451.945,
"USA","HEALTHEXP","TOT","USD_CAP","A","1984",1590.667,
"USA","HEALTHEXP","TOT","USD_CAP","A","1985",1735.156,
"USA","HEALTHEXP","TOT","USD_CAP","A","1986",1847.773,
"USA","HEALTHEXP","TOT","USD_CAP","A","1987",1990.544,
"USA","HEALTHEXP","TOT","USD_CAP","A","1988",2210.695,
"USA","HEALTHEXP","TOT","USD_CAP","A","1989",2440.059,
"USA","HEALTHEXP","TOT","USD_CAP","A","1990",2700.355,
"USA","HEALTHEXP","TOT","USD_CAP","A","1991",2915.953,
"USA","HEALTHEXP","TOT","USD_CAP","A","1992",3113.846,
"USA","HEALTHEXP","TOT","USD_CAP","A","1993",3299.975,
"USA","HEALTHEXP","TOT","USD_CAP","A","1994",3441.955,
"USA","HEALTHEXP","TOT","USD_CAP","A","1995",3598.38,
"USA","HEALTHEXP","TOT","USD_CAP","A","1996",3747.627,
"USA","HEALTHEXP","TOT","USD_CAP","A","1997",3905.386,
"USA","HEALTHEXP","TOT","USD_CAP","A","1998",4083.017,
"USA","HEALTHEXP","TOT","USD_CAP","A","1999",4289.475,
"USA","HEALTHEXP","TOT","USD_CAP","A","2000",4556.985,
"USA","HEALTHEXP","TOT","USD_CAP","A","2001",4908.544,
"USA","HEALTHEXP","TOT","USD_CAP","A","2002",5325.874,
"USA","HEALTHEXP","TOT","USD_CAP","A","2003",5735.271,
"USA","HEALTHEXP","TOT","USD_CAP","A","2004",6093.974,
"USA","HEALTHEXP","TOT","USD_CAP","A","2005",6443.02,
"USA","HEALTHEXP","TOT","USD_CAP","A","2006",6806.761,
"USA","HEALTHEXP","TOT","USD_CAP","A","2007",7160.322,
"USA","HEALTHEXP","TOT","USD_CAP","A","2008",7402.693,
"USA","HEALTHEXP","TOT","USD_CAP","A","2009",7681.45,
"USA","HEALTHEXP","TOT","USD_CAP","A","2010",7939.798,
"USA","HEALTHEXP","TOT","USD_CAP","A","2011",8149.926,
"USA","HEALTHEXP","TOT","USD_CAP","A","2012",8420.658,
"USA","HEALTHEXP","TOT","USD_CAP","A","2013",8619.757,
"USA","HEALTHEXP","TOT","USD_CAP","A","2014",9027.752,
"USA","HEALTHEXP","TOT","USD_CAP","A","2015",9491.4,
"USA","HEALTHEXP","TOT","USD_CAP","A","2016",9832.317,
"USA","HEALTHEXP","TOT","USD_CAP","A","2017",10209.408,"E"
"CHL","HEALTHEXP","TOT","USD_CAP","A","2000",667.5,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2001",708.872,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2002",749.4,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2003",794.384,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2004",815.073,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2005",840.74,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2006",951.255,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2007",1047.233,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2008",1113.972,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2009",1166.497,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2010",1232.18,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2011",1375.803,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2012",1506.191,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2013",1645.747,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2014",1731.705,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2015",1803.128,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2016",1892.592,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2017",1914.797,"P"
"EST","HEALTHEXP","TOT","USD_CAP","A","1999",477.311,
"EST","HEALTHEXP","TOT","USD_CAP","A","2000",486.484,
"EST","HEALTHEXP","TOT","USD_CAP","A","2001",493.701,
"EST","HEALTHEXP","TOT","USD_CAP","A","2002",548.558,
"EST","HEALTHEXP","TOT","USD_CAP","A","2003",638.226,
"EST","HEALTHEXP","TOT","USD_CAP","A","2004",734.619,
"EST","HEALTHEXP","TOT","USD_CAP","A","2005",818.526,
"EST","HEALTHEXP","TOT","USD_CAP","A","2006",947.293,
"EST","HEALTHEXP","TOT","USD_CAP","A","2007",1104.249,
"EST","HEALTHEXP","TOT","USD_CAP","A","2008",1303.683,
"EST","HEALTHEXP","TOT","USD_CAP","A","2009",1341.203,
"EST","HEALTHEXP","TOT","USD_CAP","A","2010",1368.245,
"EST","HEALTHEXP","TOT","USD_CAP","A","2011",1429.047,
"EST","HEALTHEXP","TOT","USD_CAP","A","2012",1516.451,
"EST","HEALTHEXP","TOT","USD_CAP","A","2013",1652.405,
"EST","HEALTHEXP","TOT","USD_CAP","A","2014",1771.668,
"EST","HEALTHEXP","TOT","USD_CAP","A","2015",1859.566,
"EST","HEALTHEXP","TOT","USD_CAP","A","2016",1987.951,
"EST","HEALTHEXP","TOT","USD_CAP","A","2017",2125.328,"P"
"ISR","HEALTHEXP","TOT","USD_CAP","A","1980",577.797,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1981",633.427,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1982",679.989,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1983",765.031,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1984",955.354,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1985",750.638,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1986",731.685,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1987",803.429,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1988",874.272,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1989",963.989,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1990",977.954,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1991",977.535,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1992",1084.394,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1993",1155.292,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1994",1323.528,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1995",1365.907,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1996",1456.918,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1997",1532.44,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1998",1562.573,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1999",1533.342,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2000",1696.086,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2001",1802.422,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2002",1802.991,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2003",1688.566,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2004",1773.018,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2005",1768.952,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2006",1780.623,"B"
"ISR","HEALTHEXP","TOT","USD_CAP","A","2007",1902.59,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2008",1918.017,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2009",1949.842,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2010",2032.725,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2011",2139.95,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2012",2264.569,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2013",2426.578,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2014",2457.971,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2015",2646.915,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2016",2725.22,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2017",2833.597,"E"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2000",1404.797,"E"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2001",1494.232,"E"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2002",1623.612,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2003",1707.846,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2004",1806.124,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2005",1907.25,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2006",2010.34,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2007",2068.545,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2008",2325.318,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2009",2352.002,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2010",2385.516,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2011",2469.7,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2012",2531.113,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2013",2619.784,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2014",2624.563,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2015",2675.356,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2016",2771.083,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2017",2775.482,"P"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2000",762.588,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2001",798.174,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2002",836.589,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2003",803.269,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2004",858.38,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2005",889.102,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2006",967.064,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2007",1034.939,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2008",1071.903,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2009",1120.165,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2010",1143.363,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2011",1178.126,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2012",1211.449,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2013",1284.336,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2014",1374.997,"E"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2015",1401.847,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2000",129.976,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2001",138.888,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2002",159.917,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2003",179.352,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2004",194.832,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2005",217.852,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2006",243.354,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2007",271.92,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2008",320.642,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2009",380.464,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2010",406.997,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2011",468.346,"E"
